         5075
         0      2    0.316   -0.487     -0.216  0.006 0.114E+01 0.121E+01 -.203E-01 0.466E+01 0.201E+00 0.200E+00
         0     -1   -0.354    0.112      0.120  0.010 0.113E+01 0.122E+01 -.176E-01 0.511E+01 0.201E+00 0.200E+00
         0     -1   -0.204    0.196      0.156  0.010 -.378E+01 -.215E+01 -.311E-01 0.197E+00 0.203E+00 0.200E+00
         0     -2    0.184    0.221     -0.475  0.006 -.378E+01 -.215E+01 -.393E-01 0.126E+01 0.203E+00 0.200E+00
         0     -1   -0.043   -0.036      0.141  0.010 -.378E+01 -.215E+01 -.283E-01 0.676E+00 0.203E+00 0.200E+00
         0      2   -0.250   -0.509     -0.197  0.006 -.116E+01 -.347E+01 -.108E+00 0.186E+01 0.230E+00 0.200E+00
         0     -2   -0.547   -0.110     -0.457  0.006 -.117E+01 -.345E+01 -.118E+00 0.502E+01 0.230E+00 0.200E+00
         0      1   -0.324    0.550      0.030  0.010 0.297E+01 0.164E+01 0.708E-01 0.398E+01 0.214E+00 0.200E+00
         0     -3    0.266    0.046      0.375  0.199 0.299E+01 0.163E+01 0.824E-01 0.117E+02 0.214E+00 0.200E+00
         1     -1    0.128   -0.119     -0.128  0.010 0.136E+01 0.317E+01 0.574E-01 0.337E+01 0.209E+00 0.200E+00
         0      2   -0.169   -0.837      0.317  0.006 0.135E+01 0.317E+01 0.635E-01 0.331E+01 0.210E+00 0.200E+00
         0     -3   -0.151    0.127     -0.316  0.199 0.111E+01 -.444E+01 0.173E-01 0.198E+01 0.201E+00 0.200E+00
         0      1    0.409   -0.033      0.417  0.010 0.111E+01 -.444E+01 0.223E-01 0.201E+01 0.201E+00 0.200E+00
         0      1   -0.704   -0.155      2.952  0.010 -.197E+01 0.272E+01 0.539E+00 0.198E+00 0.562E+00 0.200E+00
         0     -1   -1.742   -0.960      4.401  0.010 -.201E+01 0.267E+01 0.517E+00 0.282E+01 0.562E+00 0.200E+00
         1      3   -0.124    0.016      0.047  0.199 0.125E+01 0.133E+01 -.952E-01 0.411E+01 0.222E+00 0.200E+00
         0     -2    0.564    0.548     -0.636  0.006 0.126E+01 0.136E+01 -.115E+00 0.384E+01 0.229E+00 0.200E+00
         0      1    0.370   -0.484      0.365  0.010 -.151E+01 0.347E+01 0.110E+00 0.283E+01 0.228E+00 0.200E+00
         1      1    0.189   -0.057      0.095  0.010 -.151E+01 0.351E+01 0.101E+00 0.865E+01 0.224E+00 0.200E+00
         0      2   -0.033   -0.091      0.177  0.006 -.153E+01 0.348E+01 0.121E+00 0.376E+01 0.228E+00 0.200E+00
         0      2   -0.140    0.808     -0.366  0.006 0.498E+01 -.324E+01 -.130E+00 0.286E+01 0.243E+00 0.200E+00
         0     -1    0.298    0.129     -0.462  0.010 0.501E+01 -.326E+01 -.148E+00 0.258E+01 0.243E+00 0.200E+00
         0     -2    0.974   -0.874     -1.742  0.006 0.255E+01 0.792E+00 -.235E+00 0.135E+01 0.305E+00 0.200E+00
         0      2    0.071    0.107      0.001  0.006 0.256E+01 0.923E+00 -.149E+00 0.101E+02 0.305E+00 0.200E+00
         0     -1   -0.533    0.024     -0.129  0.010 -.339E+01 -.189E+00 -.609E-01 0.237E+01 0.209E+00 0.200E+00
         0      1   -0.485    0.133     -0.191  0.010 -.339E+01 -.187E+00 -.622E-01 0.444E+00 0.209E+00 0.200E+00
         0     -2    1.103   -0.226      0.691  0.006 0.316E+01 -.889E-01 0.126E+00 0.505E+01 0.237E+00 0.200E+00
         0      1    0.038   -0.024      0.055  0.010 0.315E+01 -.950E-01 0.136E+00 0.723E+01 0.237E+00 0.200E+00
         3      1    0.182   -0.261      0.150  0.010 -.119E+01 -.542E+01 0.220E+00 0.325E+00 0.301E+00 0.200E+00
         2      2   -0.004   -0.130      0.270  0.006 -.115E+01 -.541E+01 0.231E+00 0.525E+01 0.303E+00 0.200E+00
         1      1   -0.637    1.114      1.585  0.010 -.123E+01 -.536E+01 0.370E+00 0.341E+01 0.435E+00 0.200E+00
         0      1   -0.533    0.272     -0.344  0.010 0.106E+01 0.149E+01 -.223E+00 0.101E+02 0.330E+00 0.200E+00
         0      1   -0.117    0.522     -1.226  0.010 0.115E+01 0.149E+01 -.278E+00 0.579E+01 0.330E+00 0.200E+00
         3      2   -0.052    0.180     -0.177  0.006 0.115E+01 0.148E+01 -.311E+00 0.569E+01 0.378E+00 0.200E+00
         0     -3    0.623    0.058      0.053  0.199 0.345E+01 -.125E+01 0.167E-01 0.550E+01 0.201E+00 0.200E+00
         0      2   -0.317    0.118      0.030  0.006 0.345E+01 -.125E+01 0.167E-01 0.243E+01 0.201E+00 0.200E+00
         0     -1    0.114   -0.125     -0.379  0.010 -.349E+00 0.328E+01 -.446E-01 0.107E+02 0.204E+00 0.200E+00
         0      2    0.502   -0.314      0.173  0.006 -.346E+00 0.328E+01 -.383E-01 0.687E+01 0.204E+00 0.200E+00
         2     -1   -1.314    0.252      1.080  0.010 0.112E+01 0.101E+01 0.227E+00 0.387E+01 0.306E+00 0.200E+00
         4      3   -0.422   -0.705      0.066  0.199 0.116E+01 0.995E+00 0.221E+00 0.631E+01 0.300E+00 0.200E+00
         0      1    0.484    1.428     -2.500  0.010 0.301E+01 -.411E+01 -.329E+00 0.105E+02 0.385E+00 0.200E+00
         0     -1   -0.153    0.366     -0.631  0.010 0.294E+01 -.411E+01 -.327E+00 0.487E+01 0.385E+00 0.200E+00
         0      2    0.505   -0.365     -0.886  0.006 0.360E+01 0.258E+01 -.197E+00 0.467E+01 0.274E+00 0.200E+00
         0     -3    0.471   -0.434     -0.379  0.199 0.361E+01 0.256E+01 -.173E+00 0.483E+01 0.274E+00 0.200E+00
         0     -2   -0.211   -0.072      0.497  0.006 -.189E+00 0.306E+00 0.118E+00 0.633E+01 0.226E+00 0.200E+00
         0      3   -0.109    0.676      0.095  0.199 -.182E+00 0.334E+00 0.969E-01 0.454E+01 0.226E+00 0.200E+00
         0     -2    0.227   -0.556      0.216  0.006 -.309E+01 -.339E+01 -.285E-01 0.714E+01 0.202E+00 0.200E+00
         0      2   -0.051    0.044     -0.365  0.006 -.309E+01 -.339E+01 -.320E-01 0.584E+01 0.202E+00 0.200E+00
         0     -1    0.240   -0.797      0.995  0.010 -.218E+01 -.575E+00 0.168E+00 0.360E+01 0.256E+00 0.200E+00
         0      3    0.244    0.022      0.011  0.199 -.215E+01 -.537E+00 0.127E+00 0.780E+01 0.256E+00 0.200E+00
         0      3   -0.455    0.068      0.251  0.199 0.979E+00 0.351E+01 0.880E-01 0.665E+01 0.218E+00 0.200E+00
         0     -2    0.318    0.475      0.217  0.006 0.100E+01 0.353E+01 0.863E-01 0.233E+01 0.218E+00 0.200E+00
         0     -2    0.078    0.258     -0.010  0.006 0.536E+01 0.180E+01 -.120E+00 0.200E+00 0.248E+00 0.200E+00
         0      3    0.380    0.763     -0.890  0.199 0.536E+01 0.178E+01 -.153E+00 0.200E+00 0.248E+00 0.200E+00
         0     -1   -0.084    0.423     -0.493  0.010 0.145E+01 0.512E+01 -.594E-01 0.109E+01 0.208E+00 0.200E+00
         0      3   -0.270   -0.093      0.208  0.199 0.145E+01 0.511E+01 -.500E-01 0.360E+01 0.208E+00 0.200E+00
         0      2    0.614    0.095     -0.412  0.006 0.132E+00 0.683E+00 -.125E+00 0.597E+01 0.235E+00 0.200E+00
         0     -1    0.534   -0.041     -0.308  0.010 0.133E+00 0.676E+00 -.123E+00 0.672E+01 0.235E+00 0.200E+00
         0     -2   -0.461    0.995      0.925  0.006 -.265E+01 0.146E+01 0.178E+00 0.764E+00 0.269E+00 0.200E+00
         2      1   -0.256    0.161      0.195  0.010 -.267E+01 0.144E+01 0.168E+00 0.108E+02 0.266E+00 0.200E+00
         0     -1    0.226    0.654      0.709  0.010 0.114E+01 0.147E+01 0.182E+00 0.656E+01 0.268E+00 0.200E+00
         0      1   -0.356    0.503      0.468  0.010 0.110E+01 0.147E+01 0.175E+00 0.145E+01 0.268E+00 0.200E+00
         0     -1   -0.129    0.044     -0.057  0.010 -.101E+01 0.453E+01 -.678E-01 0.954E+00 0.211E+00 0.200E+00
         0     -2   -0.111   -0.090      0.138  0.006 -.100E+01 0.452E+01 -.571E-01 0.165E+01 0.211E+00 0.200E+00
         0     -2    0.550   -0.256     -0.428  0.006 -.990E+00 0.453E+01 -.697E-01 0.310E+01 0.211E+00 0.200E+00
         0     -1   -0.058    0.477     -0.186  0.010 0.476E+00 0.430E+01 -.919E-01 0.374E+02 0.221E+00 0.200E+00
         0      3    0.361    0.433     -0.317  0.199 0.489E+00 0.429E+01 -.940E-01 0.398E+01 0.221E+00 0.200E+00
         0     -1   -0.206    0.375     -0.604  0.010 0.251E+01 -.452E+01 -.116E+00 0.140E+01 0.227E+00 0.200E+00
         0      1   -0.513   -0.079      0.010  0.010 0.249E+01 -.454E+01 -.943E-01 0.106E+01 0.227E+00 0.200E+00
         0     -1   -0.744    0.298      0.969  0.010 0.993E+00 0.280E+01 0.220E+00 0.193E+01 0.295E+00 0.200E+00
         0      2   -0.601    0.203      0.594  0.006 0.984E+00 0.279E+01 0.212E+00 0.754E+01 0.295E+00 0.200E+00
         0     -2   -0.232   -0.122     -0.039  0.006 -.805E+00 0.323E+01 0.687E-01 0.469E+01 0.213E+00 0.200E+00
         0      1    0.366    0.632      0.427  0.010 -.789E+00 0.324E+01 0.763E-01 0.130E+01 0.213E+00 0.200E+00
         0     -2   -0.644    0.720     -1.231  0.006 0.346E+01 -.320E+01 -.198E+00 0.107E+02 0.277E+00 0.200E+00
         0      2    0.019    0.296     -0.059  0.006 0.350E+01 -.316E+01 -.154E+00 0.441E+01 0.277E+00 0.200E+00
         0     -2    0.045   -0.479     -0.572  0.006 0.357E+01 0.881E+00 -.122E+00 0.177E+01 0.230E+00 0.200E+00
         0     -1    0.209   -0.134     -0.210  0.010 0.358E+01 0.887E+00 -.118E+00 0.571E+01 0.230E+00 0.200E+00
         0     -2    0.116    0.120      0.142  0.006 0.358E+01 0.915E+00 -.818E-01 0.211E+01 0.230E+00 0.200E+00
         0      2    2.537   -1.442     -8.875  0.006 -.107E+01 -.258E+01 -.605E+00 0.224E+02 0.637E+00 0.200E+00
         0     -1    0.143   -0.115     -0.512  0.010 -.107E+01 -.261E+01 -.601E+00 0.101E+02 0.637E+00 0.200E+00
         2      2   -0.187    0.742      0.738  0.006 0.686E+00 -.211E+01 0.183E+00 0.366E+01 0.271E+00 0.200E+00
         0     -1    0.948   -0.386      1.206  0.010 0.737E+00 -.211E+01 0.203E+00 0.557E+01 0.282E+00 0.200E+00
         0      2    0.232   -0.070      0.004  0.006 -.139E+01 -.923E+00 0.103E+00 0.713E+01 0.232E+00 0.200E+00
         0     -1    0.209    0.810      0.655  0.010 -.141E+01 -.892E+00 0.120E+00 0.751E+01 0.232E+00 0.200E+00
         0      3   -0.331   -0.100     -0.569  0.199 -.275E+01 -.525E+00 -.109E+00 0.842E+01 0.224E+00 0.200E+00
         0     -2    0.139   -0.509      0.016  0.006 -.273E+01 -.542E+00 -.909E-01 0.379E+01 0.224E+00 0.200E+00
         1     -3   -0.441    0.328      0.949  0.199 0.691E+00 -.679E+00 0.227E+00 0.106E+02 0.298E+00 0.200E+00
         1      2   -0.538   -0.061      0.596  0.006 0.668E+00 -.697E+00 0.227E+00 0.459E+01 0.302E+00 0.200E+00
         0     -1    0.467   -0.266     -0.362  0.010 0.123E+01 -.457E+01 -.157E+00 0.130E+01 0.257E+00 0.200E+00
         1      2    0.654   -0.144     -0.462  0.006 0.122E+01 -.457E+01 -.164E+00 0.294E+01 0.259E+00 0.200E+00
         0     -2   -0.175    0.696     -0.034  0.006 0.528E+01 0.174E+01 0.417E-01 0.203E+00 0.204E+00 0.200E+00
         0      2    0.142   -0.090      0.242  0.006 0.528E+01 0.174E+01 0.428E-01 0.252E+00 0.204E+00 0.200E+00
         1      1    0.135   -0.074      0.303  0.010 -.104E+01 0.225E+01 0.168E+00 0.221E+02 0.253E+00 0.200E+00
         0     -3    1.073    0.195      0.954  0.199 -.103E+01 0.227E+01 0.158E+00 0.474E+01 0.254E+00 0.200E+00
         0     -2   -0.166    0.103     -0.267  0.006 0.322E+01 -.120E+01 -.210E+00 0.173E+02 0.284E+00 0.200E+00
         0      1   -1.059    0.511     -1.125  0.010 0.321E+01 -.120E+01 -.201E+00 0.547E+01 0.284E+00 0.200E+00
         0      2   -0.400   -0.448      0.551  0.006 0.599E+00 -.393E+01 0.160E+00 0.370E+01 0.254E+00 0.200E+00
         0     -1   -0.464   -0.419      0.415  0.010 0.593E+00 -.393E+01 0.154E+00 0.268E+01 0.254E+00 0.200E+00
         1     -1    0.307    0.051      0.189  0.010 -.325E+01 -.311E+01 0.130E+00 0.735E+01 0.239E+00 0.200E+00
         0     -2   -0.278    0.265      0.263  0.006 -.331E+01 -.307E+01 0.153E+00 0.853E+01 0.253E+00 0.200E+00
         0     -3    0.050    0.174      0.673  0.199 -.328E+01 -.309E+01 0.171E+00 0.515E+00 0.253E+00 0.200E+00
         0     -4    1.974   -1.542      8.904  1.350 0.365E+01 0.875E+00 0.648E+00 0.212E+01 0.680E+00 0.200E+00
         1      3   -0.010   -0.072      1.334  0.199 0.361E+01 0.105E+01 0.769E+00 0.248E+02 0.794E+00 0.200E+00
         0      1    0.294    0.168     -0.083  0.010 0.552E+01 0.595E-01 0.756E-01 0.109E+01 0.217E+00 0.200E+00
         0     -2   -0.441    0.392      0.522  0.006 0.550E+01 0.597E-01 0.874E-01 0.121E+02 0.217E+00 0.200E+00
         0     -1    0.187   -0.434      0.637  0.010 0.553E+01 -.152E+00 0.965E-01 0.984E+01 0.220E+00 0.200E+00
         1      3   -0.268   -0.150     -0.110  0.199 0.552E+01 -.148E+00 0.795E-01 0.163E+01 0.217E+00 0.200E+00
         0      1    0.435   -0.106      0.433  0.010 0.558E-01 0.234E+00 0.190E+00 0.155E+02 0.276E+00 0.200E+00
         0     -3    0.762    0.392      0.827  0.199 0.510E-01 0.269E+00 0.190E+00 0.354E+01 0.276E+00 0.200E+00
         0     -2   -0.266    0.851     -0.564  0.006 0.229E+01 -.437E+01 -.118E+00 0.752E+01 0.232E+00 0.200E+00
         0      1   -0.013    0.220     -0.091  0.010 0.229E+01 -.436E+01 -.114E+00 0.402E+01 0.232E+00 0.200E+00
         1      2    0.013    0.404     -0.387  0.006 -.205E+00 0.239E+00 -.139E+00 0.297E+02 0.243E+00 0.200E+00
         1      2    0.045    0.218     -0.098  0.006 -.205E+00 0.275E+00 -.125E+00 0.890E+01 0.237E+00 0.200E+00
         1      1   -0.623    0.420     -0.546  0.010 -.241E+00 0.265E+00 -.130E+00 0.384E+01 0.238E+00 0.200E+00
         0     -2    0.152   -0.122     -0.480  0.006 0.128E+01 0.123E+01 -.107E+00 0.355E+01 0.223E+00 0.200E+00
         0      2    0.107   -0.666     -0.048  0.006 0.128E+01 0.122E+01 -.918E-01 0.107E+02 0.223E+00 0.200E+00
         0     -2    0.282   -0.462      1.246  0.006 -.147E+01 0.339E+01 0.188E+00 0.270E+02 0.264E+00 0.200E+00
         0      2   -0.018   -0.278     -0.151  0.006 -.149E+01 0.336E+01 0.106E+00 0.118E+01 0.264E+00 0.200E+00
         0     -2    0.166    0.177     -0.291  0.006 -.125E+01 -.547E+01 -.950E-01 0.635E+00 0.219E+00 0.200E+00
         0      2    0.261   -0.705     -0.182  0.006 -.125E+01 -.549E+01 -.876E-01 0.357E+00 0.219E+00 0.200E+00
         0      3    0.291    0.508     -0.229  0.199 0.399E+01 0.190E+01 -.142E+00 0.206E+00 0.253E+00 0.200E+00
         0     -2   -0.462    0.216     -0.710  0.006 0.395E+01 0.187E+01 -.164E+00 0.378E+01 0.253E+00 0.200E+00
         1     -1    0.702    0.796      4.801  0.010 -.258E+01 -.323E+01 0.779E+00 0.101E+02 0.803E+00 0.200E+00
         3      1    1.201    0.918      4.082  0.010 -.255E+01 -.326E+01 0.535E+00 0.122E+02 0.571E+00 0.200E+00
         1     -1    0.028    0.371     -0.664  0.010 0.193E+01 0.456E+01 -.236E+00 0.118E+01 0.303E+00 0.200E+00
         0      3    0.793   -0.366     -0.861  0.199 0.197E+01 0.449E+01 -.217E+00 0.952E+01 0.299E+00 0.200E+00
         0      1    0.841    0.381      0.605  0.010 0.374E+01 -.331E+01 0.173E+00 0.144E+01 0.270E+00 0.200E+00
         0     -1    0.215   -0.206      0.566  0.010 0.371E+01 -.335E+01 0.195E+00 0.198E+01 0.270E+00 0.200E+00
         0      2   -0.208    0.052     -0.163  0.006 0.602E+01 -.358E+01 0.995E-01 0.548E+01 0.265E+00 0.200E+00
         0      1    0.024   -0.272      0.728  0.010 0.607E+01 -.362E+01 0.190E+00 0.206E+00 0.265E+00 0.200E+00
         0      1    0.110   -0.316      0.537  0.010 0.607E+01 -.362E+01 0.185E+00 0.206E+00 0.265E+00 0.200E+00
         0      2   -0.051   -0.128      0.256  0.006 0.301E+01 -.154E+00 0.171E+00 0.395E+01 0.255E+00 0.200E+00
         0      1    0.604   -0.491      0.299  0.010 0.306E+01 -.161E+00 0.145E+00 0.367E+01 0.255E+00 0.200E+00
         0      1   -0.127   -0.026      0.405  0.010 0.301E+01 -.136E+00 0.174E+00 0.327E+01 0.255E+00 0.200E+00
         0      1    0.699    0.822      2.156  0.010 -.211E+01 -.334E+00 0.360E+00 0.993E+01 0.407E+00 0.200E+00
         1     -3    0.879    0.381      1.468  0.199 -.208E+01 -.384E+00 0.334E+00 0.841E+01 0.391E+00 0.200E+00
         0      1   -0.007   -0.309     -0.224  0.010 -.487E+00 0.392E+01 -.114E+00 0.315E+01 0.229E+00 0.200E+00
         0      1   -0.433   -0.150     -0.096  0.010 -.507E+00 0.393E+01 -.106E+00 0.710E+00 0.229E+00 0.200E+00
         0      2   -0.074    0.263     -0.289  0.006 -.491E+00 0.395E+01 -.117E+00 0.286E+01 0.229E+00 0.200E+00
         0     -1    0.409   -0.358     -0.035  0.010 0.119E+01 -.457E+01 0.799E-01 0.706E+00 0.217E+00 0.200E+00
         0      1    0.267   -0.193      0.469  0.010 0.119E+01 -.457E+01 0.884E-01 0.524E+01 0.217E+00 0.200E+00
         0      1    0.225   -0.450      1.788  0.010 -.266E+01 -.349E+01 0.330E+00 0.654E+01 0.369E+00 0.200E+00
         2     -3   -0.013   -1.374      1.731  0.199 -.266E+01 -.353E+01 0.260E+00 0.296E+00 0.329E+00 0.200E+00
         0      1    0.072   -0.108     -0.482  0.010 0.502E+00 -.176E+00 -.139E+00 0.436E+01 0.237E+00 0.200E+00
         0      2   -0.043    0.380     -0.183  0.006 0.495E+00 -.143E+00 -.124E+00 0.421E+01 0.237E+00 0.200E+00
         0      3   -0.137   -0.322     -0.047  0.199 0.488E+00 -.192E+00 -.115E+00 0.791E+01 0.237E+00 0.200E+00
         0     -1   -0.664   -0.982      1.412  0.010 0.114E+01 0.120E+01 0.289E+00 0.399E+01 0.359E+00 0.200E+00
         1     -2   -0.033    0.042      0.088  0.006 0.114E+01 0.131E+01 0.361E+00 0.115E+02 0.415E+00 0.200E+00
         2     -2   -0.031   -0.515      0.008  0.006 0.123E+01 0.123E+01 0.228E+00 0.115E+02 0.312E+00 0.200E+00
         0      3   -0.261   -0.649      0.817  0.199 0.180E+01 0.442E+01 0.179E+00 0.110E+02 0.265E+00 0.200E+00
         0     -2    0.476   -0.132      0.270  0.006 0.186E+01 0.444E+01 0.164E+00 0.723E+00 0.265E+00 0.200E+00
         0      1    0.288   -0.610     -0.668  0.010 0.636E+00 -.358E+01 -.177E+00 0.511E+01 0.266E+00 0.200E+00
         0     -1    0.297   -0.489     -0.426  0.010 0.642E+00 -.358E+01 -.171E+00 0.402E+00 0.266E+00 0.200E+00
         0     -2   -0.421    0.293     -0.555  0.006 -.157E+01 -.881E+00 -.161E+00 0.478E+01 0.253E+00 0.200E+00
         0      1   -0.019    0.658     -0.374  0.010 -.155E+01 -.859E+00 -.150E+00 0.434E+01 0.253E+00 0.200E+00
         1     -2   -0.422    0.577     -1.763  0.006 0.113E+01 0.150E+01 -.387E+00 0.184E+02 0.429E+00 0.200E+00
         0      2   -0.458    1.321     -2.191  0.006 0.115E+01 0.155E+01 -.354E+00 0.479E+01 0.412E+00 0.200E+00
         0      1   -0.117   -0.184      0.577  0.010 -.911E-01 0.353E+01 0.169E+00 0.142E+02 0.253E+00 0.200E+00
         0     -1   -0.790    0.209      0.342  0.010 -.122E+00 0.355E+01 0.145E+00 0.777E+01 0.253E+00 0.200E+00
         1      2    0.525    0.625      0.164  0.006 0.139E+01 0.105E+01 0.823E-01 0.312E+01 0.216E+00 0.200E+00
         0     -1    0.030   -0.129      0.289  0.010 0.138E+01 0.104E+01 0.878E-01 0.677E+01 0.217E+00 0.200E+00
         0      1    0.319   -0.168     -0.495  0.010 0.171E+01 0.322E+01 -.942E-01 0.234E+01 0.219E+00 0.200E+00
         0     -2    0.372    0.361      0.029  0.006 0.171E+01 0.323E+01 -.857E-01 0.159E+01 0.219E+00 0.200E+00
         2     -3    1.226   -0.266      1.272  0.199 -.134E+01 0.209E+01 0.282E+00 0.639E+01 0.353E+00 0.200E+00
         0      1   -0.108   -0.133      0.430  0.010 -.146E+01 0.208E+01 0.310E+00 0.382E+01 0.356E+00 0.200E+00
         0     -1    0.385   -2.751      8.293  0.010 -.167E+01 -.457E+00 0.591E+00 0.192E+02 0.624E+00 0.200E+00
         0      2    0.031   -0.141      0.346  0.006 -.166E+01 -.482E+00 0.581E+00 0.986E+01 0.624E+00 0.200E+00
         0     -2   -0.230   -0.183     -0.298  0.006 0.439E+01 -.232E+00 -.176E+00 0.105E+02 0.264E+00 0.200E+00
         0      1   -0.849   -0.410     -0.774  0.010 0.438E+01 -.227E+00 -.172E+00 0.367E+01 0.264E+00 0.200E+00
         0     -1   -0.317    0.282     -1.189  0.010 0.138E+01 0.509E+01 -.318E+00 0.210E+00 0.362E+00 0.200E+00
         0      3   -1.133   -0.253     -1.366  0.199 0.132E+01 0.503E+01 -.290E+00 0.370E+01 0.362E+00 0.200E+00
         1      1   -0.556    1.080     -2.249  0.010 -.234E+01 -.282E+00 -.312E+00 0.428E+01 0.367E+00 0.200E+00
         0     -1    0.087    0.301     -0.221  0.010 -.226E+01 -.232E+00 -.260E+00 0.422E+02 0.358E+00 0.200E+00
         0     -2   -0.147    0.100     -0.174  0.006 0.293E+01 -.248E+01 -.731E-01 0.150E+01 0.213E+00 0.200E+00
         0      1    0.349   -0.706     -0.186  0.010 0.293E+01 -.249E+01 -.721E-01 0.984E+01 0.213E+00 0.200E+00
         0      2    0.086    0.105     -0.665  0.006 -.132E+01 0.280E+01 -.333E+00 0.205E+02 0.370E+00 0.200E+00
         0      3   -0.149   -0.029     -0.363  0.199 -.140E+01 0.277E+01 -.308E+00 0.178E+01 0.370E+00 0.200E+00
         1      1   -0.036    1.461     -1.435  0.010 -.134E+01 0.289E+01 -.289E+00 0.181E+01 0.369E+00 0.200E+00
         0     -2    1.116    0.086      2.840  0.006 0.413E+01 -.170E+01 0.397E+00 0.507E+01 0.436E+00 0.200E+00
         0      1    0.834   -0.090      1.109  0.010 0.418E+01 -.172E+01 0.367E+00 0.204E+02 0.436E+00 0.200E+00
         0     -2   -0.485   -0.081      0.299  0.006 0.529E+00 -.377E+01 0.226E+00 0.137E+01 0.326E+00 0.200E+00
         0      1   -0.817    0.448      1.653  0.010 0.576E+00 -.373E+01 0.267E+00 0.543E+01 0.326E+00 0.200E+00
         0      3    0.656   -0.447     -1.430  0.199 -.125E+01 0.260E+01 -.222E+00 0.344E+01 0.290E+00 0.200E+00
         1     -3   -0.108   -0.265     -0.129  0.199 -.130E+01 0.257E+01 -.172E+00 0.256E+01 0.277E+00 0.200E+00
         3      1    0.081    0.259     -0.484  0.010 0.202E+01 -.452E+01 -.231E+00 0.487E+01 0.305E+00 0.200E+00
         0      1   -0.511   -0.282     -1.097  0.010 0.197E+01 -.449E+01 -.272E+00 0.909E+01 0.329E+00 0.200E+00
         0      2    0.231    0.095     -0.325  0.006 0.208E+01 -.444E+01 -.261E+00 0.363E+01 0.329E+00 0.200E+00
         0      1   -0.102    0.012     -0.134  0.010 0.247E+01 0.101E+01 0.857E-01 0.216E+01 0.224E+00 0.200E+00
         0     -1    0.479    0.575      0.661  0.010 0.248E+01 0.101E+01 0.104E+00 0.173E+01 0.224E+00 0.200E+00
         0      2    0.235    0.325     -0.224  0.006 -.122E+01 0.285E+01 -.755E-01 0.401E+01 0.214E+00 0.200E+00
         0     -1    0.369    0.451     -0.149  0.010 -.122E+01 0.285E+01 -.751E-01 0.427E+01 0.214E+00 0.200E+00
         0     -2    0.263   -0.411      0.404  0.006 -.208E+01 0.642E+00 0.247E+00 0.960E+01 0.334E+00 0.200E+00
         0     -2   -0.072    0.118      0.470  0.006 -.215E+01 0.750E+00 0.286E+00 0.106E+02 0.334E+00 0.200E+00
         0     -1   -0.501   -0.676      1.196  0.010 -.217E+01 0.665E+00 0.269E+00 0.255E+01 0.334E+00 0.200E+00
         0      1    0.448   -0.601      0.597  0.010 0.118E+01 -.462E+01 0.175E+00 0.402E+00 0.268E+00 0.200E+00
         0     -1    0.340   -0.352      0.509  0.010 0.119E+01 -.461E+01 0.181E+00 0.483E+01 0.268E+00 0.200E+00
         0     -3    0.309    0.322      0.129  0.199 0.338E+01 -.973E+00 -.859E-01 0.262E+01 0.220E+00 0.200E+00
         0      1   -0.009    0.166     -0.593  0.010 0.337E+01 -.976E+00 -.952E-01 0.150E+01 0.220E+00 0.200E+00
         0      1   -0.038    0.457     -0.308  0.010 -.401E+01 0.161E+01 -.189E+00 0.926E+00 0.283E+00 0.200E+00
         0      1   -0.254   -0.001     -0.792  0.010 -.402E+01 0.155E+01 -.217E+00 0.212E+00 0.283E+00 0.200E+00
         0      1    0.292   -0.301     -0.211  0.010 -.396E+01 0.150E+01 -.182E+00 0.324E+01 0.283E+00 0.200E+00
         0     -1    0.412   -0.389     -0.654  0.010 0.276E+00 -.231E+01 -.410E+00 0.779E+01 0.497E+00 0.200E+00
         0      2    1.243   -1.016     -4.597  0.006 0.213E+00 -.224E+01 -.464E+00 0.144E+02 0.497E+00 0.200E+00
         0      1   -0.287   -0.294     -0.251  0.010 0.309E+01 -.284E+01 -.109E+00 0.139E+01 0.227E+00 0.200E+00
         0     -2   -0.452    0.455     -0.319  0.006 0.309E+01 -.282E+01 -.108E+00 0.907E+01 0.227E+00 0.200E+00
         1     -1   -0.288    0.130     -0.393  0.010 0.298E+01 -.297E+00 -.276E+00 0.265E+01 0.341E+00 0.200E+00
         0      1    0.315    0.968     -0.754  0.010 0.302E+01 -.264E+00 -.200E+00 0.361E+01 0.290E+00 0.200E+00
         0      2    0.147   -0.380      0.313  0.006 -.233E+01 0.125E+01 0.352E+00 0.414E+01 0.474E+00 0.200E+00
         0     -2    1.189   -1.084      4.407  0.006 -.234E+01 0.139E+01 0.438E+00 0.765E+01 0.474E+00 0.200E+00
         0      1   -0.515   -0.289      0.136  0.010 -.327E+00 0.353E+00 0.107E+00 0.633E+01 0.229E+00 0.200E+00
         0     -3   -0.259   -0.233      0.452  0.199 -.320E+00 0.355E+00 0.115E+00 0.391E+01 0.229E+00 0.200E+00
         0     -2    0.118    0.662      0.460  0.006 0.183E+01 0.462E+01 0.184E+00 0.334E+00 0.277E+00 0.200E+00
         0     -1    0.241   -0.255      0.526  0.010 0.185E+01 0.455E+01 0.201E+00 0.376E+01 0.277E+00 0.200E+00
         0     -2   -0.018   -0.216      0.237  0.006 0.182E+01 0.453E+01 0.195E+00 0.916E+00 0.277E+00 0.200E+00
         0      1   -0.419   -0.574      1.918  0.010 0.955E+00 -.457E+01 0.307E+00 0.214E+00 0.354E+00 0.200E+00
